r/R,Fy,V,Mz
0.0,-10.620639,-103.84218237665455,49.097171413528166
0.0056,-11.495605,-103.75771933122546,48.27134285768182
0.01702857142857143,-13.989669,-103.66629791982545,47.44618601340041
0.028457142857142858,-15.775018,-103.55504189763272,46.62175621867074
0.03988571428571429,-17.594009,-103.42958748175636,45.79821121274302
0.051314285714285715,-19.577823,-103.28966712654545,44.975663911569924
0.06274285714285714,-21.825791,-103.13397003963273,44.15422935882172
0.07417142857142858,-24.180676,-102.96039547629819,43.3340330225429
0.08560000000000001,-26.723525,-102.7680931548,42.515217077427764
0.09702857142857142,-29.308417,-102.5555682487091,41.6979304602294
0.10845714285714286,-31.968669,-102.32248640151273,40.88233399564785
0.11988571428571429,-34.787228,-102.06824829568365,40.068591167429275
0.13131428571428572,-37.660624,-101.79159495882547,39.256870225528694
0.14274285714285714,-40.562803,-101.49209028723274,38.44734943216523
0.15417142857142857,-43.525132,-101.16950537755636,37.64021051777186
0.1656,-46.416921,-100.8233618732509,36.83563703318744
0.17702857142857145,-49.364099,-100.45422075969819,36.03381633348999
0.18845714285714288,-52.445548,-100.06164154328727,35.23493131239377
0.19988571428571428,-55.393681,-99.64455640337455,34.43916836673861
0.21131428571428573,-58.510386,-99.20402556574909,33.64672238545068
0.22274285714285716,-61.38863,-98.73870842326909,32.85777982576961
0.2341714285714286,-64.234597,-98.25050139123273,32.07253780641802
0.2456,-66.96031,-97.73966115981818,31.291178364444832
0.25702857142857144,-69.855102,-97.2071440762909,30.513881495512024
0.2684571428571429,-72.780978,-96.65160550147637,29.740819589712572
0.2798857142857143,-75.883556,-96.0727982328,28.972175730688104
0.2913142857142857,-79.228172,-95.46931700744726,28.208134968014893
0.30274285714285715,-82.630208,-94.83923696321455,27.44889352694112
0.3141714285714286,-86.201776,-94.18210145450182,26.694662940619118
0.32560000000000006,-90.033829,-93.49656223954909,25.945658373779136
0.33702857142857146,-93.641101,-92.78054775219272,25.202105713350434
0.34845714285714285,-97.338202,-92.03584561442182,24.46424732086299
0.35988571428571425,-101.283662,-91.26174144069817,23.732311341376665
0.3713142857142857,-105.259423,-90.45626009962909,23.00653160126464
0.38274285714285716,-109.066477,-89.61916061562546,22.287157634581405
0.3941714285714286,-113.073579,-88.75178466944728,21.5744408917946
0.4056,-117.181474,-87.85254133390909,20.868622153350664
0.41702857142857147,-121.474563,-86.92062902977091,20.169954851906088
0.4284571428571429,-125.558658,-85.95457495965817,19.47869879485842
0.4398857142857144,-129.450071,-84.95604119585454,18.795125502361067
0.4513142857142857,-133.411639,-83.92656008575636,18.11949327655985
0.4627428571428572,-137.258379,-82.86557370578181,17.452048233259674
0.4741714285714286,-141.116282,-81.77399525169818,16.79304092527951
0.48560000000000003,-145.016015,-80.6517359472109,16.14271464304146
0.4970285714285715,-148.785907,-79.49846312973817,15.501313382981277
0.5084571428571429,-152.575379,-78.31520938934182,14.869083787109505
0.5198857142857144,-156.729327,-77.10181901162181,14.24626428552954
0.5313142857142857,-160.716513,-75.85539341835272,13.633094546698933
0.5427428571428572,-165.134452,-74.57725882224,13.029837290677342
0.5541714285714285,-169.041968,-73.26398956215272,12.436744690516472
0.5656,-173.728296,-71.91964489300364,11.854096162616733
0.5770285714285714,-177.729386,-70.53803113536,11.282138841231284
0.5884571428571429,-182.459899,-69.12459780015273,10.72116911725662
0.5998857142857144,-186.27225,-67.67354398519636,10.171440043115043
0.6113142857142858,-190.988529,-66.19217158246909,9.633250804221863
0.6227428571428572,-195.148588,-64.67329189911273,9.106842516036918
0.6341714285714286,-199.91166,-63.121328401090906,8.592513463733793
0.6456000000000001,-204.58159,-61.531485490472726,8.090526753867662
0.6570285714285715,-209.630594,-59.90450390018182,7.601183631076157
0.6684571428571429,-214.508455,-58.23736895808,7.124779449149985
0.6798857142857143,-218.62735,-56.53144171777091,6.661633536745182
0.6913142857142858,-222.437685,-54.79275802886182,6.2120543984296726
0.7027428571428572,-224.995741,-53.023771784880005,5.776302537305597
0.7141714285714286,-228.237838,-51.23444201918182,5.3546189413291145
0.7256000000000001,-230.889976,-49.41932874025091,4.9471653969802025
0.7370285714285716,-233.821447,-47.583123731116366,4.554146953507735
0.7484571428571429,-236.715759,-45.72360553261091,4.175731347689729
0.7598857142857143,-239.789693,-43.841069660127275,3.8121039829631114
0.7713142857142857,-243.189471,-41.934087628887276,3.4634479126114806
0.7827428571428572,-248.136875,-40.00006809042546,3.1299575502682937
0.7941714285714285,-252.886151,-38.02670319724364,2.811847917854619
0.8056,-257.457595,-36.015568607290916,2.509431918245994
0.8170285714285714,-261.757757,-33.968078569963644,2.2230099235400114
0.8284571428571429,-266.279217,-31.886390517021823,1.9528710586945186
0.8398857142857143,-270.538693,-29.768744525825458,1.6992872912009669
0.8513142857142858,-274.912349,-27.61722408367637,1.462544584735584
0.8627428571428573,-278.60921,-25.430921148174548,1.2429123335683105
0.8741714285714286,-281.717649,-23.21521808537455,1.040667153382646
0.8856,-284.369706,-20.97479445496364,0.8560428553727762
0.8970285714285715,-286.628955,-18.71327973852,0.6892360354709381
0.908457142857143,-288.613033,-16.433797830938182,0.5404144253322355
0.9198857142857144,-290.166286,-14.138537092134545,0.40972091312764713
0.9313142857142859,-290.160397,-11.830923755836363,0.29728098359856264
0.9427428571428571,-287.251018,-9.523357253149092,0.2031928735839658
0.9541714285714286,-280.404876,-7.238928248181819,0.12745621062892193
0.9656,-268.187069,-5.008944743410909,0.06988698852429052
0.9770285714285715,-248.140725,-2.876126125581818,0.03005221705578268
0.9997714285714286,-113.51208,-0.9027306144,0.007179170377064728
